Number,coords.x1,coords.x2
2880,762730.7979,8283186.04
2881,780086.6838,8282980.901
2882,848565.942,8282043.391
2883,713574.1634,8284659.825
2884,736710.2527,8284433.143
2885,768527.1578,8284083.34
2886,815782.1146,8283482.432
2887,685629.2963,8285866.457
2888,754074.8611,8285211.992
2889,810007.9889,8284525.774
2890,745407.5979,8286270.418
2891,774335.7089,8285943.624
2892,940308.3196,8283364.684
2893,723241.9379,8287460.374
2894,786884.8446,8286755.141
2895,856343.9521,8285784.438
2896,867924.0809,8285602.19
2897,676976.9024,8288826.52
2898,690472.6021,8288718.882
2899,732893.0817,8288329.036
2900,793648.6062,8287634.53
2901,932619.65,8285442.594
2902,668308.5291,8289855.476
2903,708798.2107,8289524.244
2904,761832.48,8288982.736
2905,681811.916,8290717.009
2906,728091.2072,8290305.718
2907,740627.0091,8290178.317
2908,770523.6459,8289846.954
2909,891136.9361,8288116.061
2910,695325.3442,8292534.951
2911,702074.7638,8292476.867
2912,755113.7989,8291951.72
2913,802380.4725,8291380.974
2914,810098.8833,8291278.574
2915,817817.7151,8291173.584
2916,859314.1123,8290564.87
2917,675085.586,8293661.476
2918,765734.5647,8292796.604
2919,790815.7762,8292494.441
2920,868016.5277,8291393.263
2921,876704.553,8291253.163
2922,685699.1662,8294542.876
2923,775392.2102,8293648.282
2924,822669.1658,8293036.561
2925,853552.6587,8292584.675
2926,912446.2265,8291608.374
2927,706921.8072,8295327.068
2928,783121.6875,8294519.785
2929,690536.2422,8296432.222
2930,742616.4382,8295944.849
2931,796641.4683,8295315.347
2932,863235.6312,8294365.646
2933,732980.6256,8297008.507
2934,758061.1055,8296742.574
2935,814988.8398,8296038.067
2936,891251.4104,8294874.665
2937,701160.8614,8298271.29
2938,713699.1449,8298159.047
2939,769649.1749,8297575.443
2940,876798.9037,8297046.124
2941,682852.1779,8300351.954
2942,696354.9756,8300241.6
2943,763882.378,8299571.728
2944,858483.497,8299268.162
2945,687690.111,8302242.481
2946,718558.1131,8301972.53
2947,730134.8055,8301860.706
2948,753290.3439,8301619.711
2949,821811.4247,8300771.219
2950,706990.684,8303043.237
2951,737862.8685,8302747.757
2952,778390.5905,8302297.565
2953,785146.1867,8302215.644
2954,911634.9644,8300318.669
2955,692528.9312,8304132.245
2956,885569.9884,8301732.123
2957,795787.287,8304013.361
2958,806405.4749,8303875.924
2959,874961.2678,8302871.766
2960,702192.4856,8305979.857
2961,714734.9982,8305867.552
2962,768773.6968,8305306.379
2963,726322.7661,8306722.793
2964,759133.4553,8306380.897
2965,823809.2726,8305571.51
2966,837327.3315,8305379.623
2967,859538.6595,8305047.276
2968,915568.417,8304114.636
2969,739842.2618,8307552.644
2970,790031.9413,8306982.11
2971,831547.452,8306428.428
2972,924282.87,8304924.142
2973,709936.9425,8308806.172
2974,746607.9037,8308447.25
2975,778459.8579,8308088.673
2976,887582.2036,8306530.03
2977,895311.3343,8306400.237
2978,735036.5556,8309531.913
2979,785228.9437,8308972.371
2980,810331.1269,8308652.001
2981,695479.5687,8310861.778
2982,705129.2844,8310779.006
2983,722499.8884,8310619.953
2984,700320.9184,8312750.913
2985,816163.7799,8311471.179
2986,848036.0956,8311018.286
2987,743762.9282,8313303.709
2988,764035.4993,8313083.66
2989,726397.6109,8314443.547
2990,770804.7404,8313971.874
2991,799772.3768,8313618.752
2992,897342.3416,8312165.26
2993,793024.8539,8314670.02
2994,854841.8684,8313814.785
2995,891560.0659,8313229.428
2996,704214.8356,8316578.113
2997,731243.0025,8316327.004
2998,720633.443,8317394.702
2999,756354.6023,8317031.379
3000,775666.3904,8316812.279
3001,860668.472,8315658.617
3002,884827.0664,8315274.415
3003,709058.2416,8318466.142
3004,736089.2957,8318209.723
3005,750571.8147,8318059.521
3006,741892.1137,8319116.23
3007,726453.5415,8320235.788
3008,762180.2622,8319864.202
3009,769905.9321,8319776.698
3010,852982.365,8318675.013
3011,781506.7026,8320606.489
3012,754475.862,8321880.522
3013,795041.2129,8321406.573
3014,846246.8968,8320708.295
3015,738069.1395,8323018.075
3016,880104.4258,8322119.061
3017,733259.9764,8324997.795
3018,837591.7938,8323733.735
3019,866586.6959,8323300.303
3020,930401.132,8322220.445
3021,750654.1397,8325785.119
3022,776734.3432,8325493.393
3023,790259.0851,8325330.739
3024,855969.0448,8324429.937
3025,741971.5367,8326841.767
3026,759357.709,8326657.018
3027,809594.9571,8326051.121
3028,832787.2468,8325735.269
3029,842451.8957,8325596.909
3030,849217.5849,8325497.69
3031,727493.6569,8327951.713
3032,797046.2442,8327178.853
3033,873429.6896,8328027.842
3034,736215.1628,8330764.094
3035,768095.3262,8330424.136
3036,859909.0669,8329204.702
3037,752647.8606,8331560.43
3038,774869.7923,8331312.702
3039,854122.9094,8330259.077
3040,833835.6126,8331520.943
3041,745905.312,8333563.892
3042,798085.5571,8332964.739
3043,841583.185,8332377.354
3044,791332.3526,8334015.347
3045,868670.789,8332938.393
3046,771049.1151,8335222.457
3047,858048.598,8334068.458
3048,848393.3976,8335179.424
3049,752709.6595,8337357.782
3050,802979.6738,8337736.402
3051,887108.8372,8336514.394
3052,741133.531,8339410.987
3053,747898.1713,8339341.42
3054,793324.9961,8338824.358
3055,854238.4603,8337994.659
3056,826222.0183,8340329.909
3057,834925.0644,8340209.024
3058,808830.1552,8341528.969
3059,842675.514,8341066.003
3060,849445.6388,8340967.615
3061,872660.3307,8340615.61
3062,880415.0237,8341460.68
3063,797252.0658,8343610.295
3064,746991.9026,8345150.526
3065,759558.4967,8345017.148
3066,886251.3879,8343302.411
3067,752801.992,8346056.468
3068,791486.259,8346582.64
3069,831150.9577,8347033.169
3070,799246.437,8348421.119
3071,879539.8571,8347281.631
3072,810864.6708,8349240.299
3073,844721.5305,8348776.545
3074,869878.1703,8348400.907
3075,754786.8961,8350869.953
3076,886345.2499,8349108.753
3077,765433.892,8351721.427
3078,849587.1975,8350641.452
3079,782852.3359,8352489.431
3080,794458.5814,8352349.711
3081,758696.2818,8354696.515
3082,751936.9824,8355735.562
3083,817712.2638,8354955.688
3084,844805.0188,8354582.037
3085,884487.1798,8353979.528
3086,878709.7098,8356007.837
3087,789692.5192,8358212.475
3088,760682.8794,8359511.552
3089,797444.0954,8359085.563
3090,813892.8273,8358876.767
3091,873899.6459,8358019.681
3092,805196.6978,8359956.299
3093,819724.4056,8360735.801
3094,809116.7769,8363777.812
3095,765583.2794,8365263.318
3096,800430.9896,8365823.245
3097,821724.3887,8365549.35
3098,844003.0298,8366211.028
3099,874019.6703,8365765.637
3100,851762.6233,8367067.909
3101,814986.6478,8368542.439
3102,823725.0025,8370363.855
3103,863425.8565,8369801.523
3104,842135.0654,8371079.693
3105,763732.4318,8373026.054
3106,846063.6431,8374898.572
3107,809277.2226,8376362.365
3108,821865.6185,8376199.218
3109,851916.9116,8377721.108
3110,814168.6893,8380174.008
3111,845177.4049,8380724.126
3112,824848.1717,8381971.758
3113,917538.8146,8477719.852
3114,909769.1982,8478816.525
3115,903032.6888,8483788.39
3116,924446.024,8483449.752
3117,914758.3883,8486526.054
3118,908933.0242,8487591.224
3119,901160.7243,8488684.838
3120,920630.4827,8488380.075
3121,932346.162,8490137.701
3122,911929.6674,8492413.293
3123,905129.3772,8493492.668
3124,918760.87,8493279.462
3125,913953.4079,8497251.495
3126,935380.1535,8496906.925
3127,945121.108,8496744.519
3128,953922.2815,8498543.799
3129,905233.9878,8500308.857
3130,968555.2747,8499263.302
3131,918884.4336,8501070.555
3132,912111.8697,8504099.594
3133,929662.4844,8504795.706
3134,970590.8133,8504101.741
3135,907271.4902,8506122.92
3136,917012.9575,8505971.812
3137,923894.6241,8509761.217
3138,931690.1346,8509636.035
3139,956071.7797,8510204.783
3140,968744.4987,8509984.93
3141,948323.1641,8513261.257
3142,912277.7365,8514816.587
3143,919114.5185,8515685.062
3144,965904.9291,8514910.953
3145,925952.2459,8516551.953
3146,960071.6421,8515987.219
3147,952288.3256,8517095.113
3148,981559.5284,8517560.38
3149,994275.4947,8519280.49
3150,947478.6722,8521076.952
3151,909473.4531,8522658.187
3152,933844.5148,8522275.852
3153,955296.0107,8521920.999
3154,976752.3937,8521548.901
3155,961163.9876,8522796.485
3156,970917.2422,8522627.453
3157,1006056.125,8522965.2
3158,929016.4693,8525278.995
3159,918306.9649,8526422.629
3160,938798.8957,8527072.206
3161,947575.972,8526927.962
3162,983668.1307,8526304.729
3163,995376.8003,8526092.144
3164,913462.2145,8528447.725
3165,965149.374,8527606.32
3166,972987.8284,8529421.878
3167,988599.5439,8529144.068
3168,920347.9352,8532242.752
3169,936927.4035,8531980.148
3170,963282.0043,8532517.685
3171,915502.0602,8534268.386
3172,925315.7353,8538018.588
3173,980931.907,8537091.1
3174,945818.1187,8538665.876
3175,965333.724,8538338.885
3176,913640.7867,8540149.983
3177,985847.0054,8538956.479
3178,920498.936,8541996.339
3179,952729.2135,8543432.222
3180,997632.8033,8542650.111
3181,958601.3487,8544310.433
3182,981052.5883,8543924.071
3183,987886.6867,8543802.79
3184,915680.8147,8545973.402
3185,947881.727,8545464.571
3186,965450.3859,8545170.924
3187,1002568.918,8545490.172
3188,956747.0855,8550199.79
3189,991897.4659,8549591.633
3190,963597.3199,8551061.393
3191,975313.8908,8550860.903
3192,982149.2588,8550741.622
3193,917736.239,8552774.037
3194,950922.0847,8552249.109
3195,969472.1193,8551938.176
3196,997863.4241,8555346.437
3197,953931.3534,8557082.545
3198,920753.4904,8558585.489
3199,944183.3347,8558218.016
3200,977385.4517,8557663.11
3201,993014.1857,8557388.036
3202,926625.5303,8559471.702
3203,935427.3023,8560310.78
3204,960815.5283,8559898.729
3205,969605.3608,8559750.619
3206,940355.7971,8563162.692
3207,949144.6488,8563021.422
3208,975516.1385,8562580.744
3209,985285.2979,8562411.103
3210,924748.1095,8564383.259
3211,997027.2706,8563180.062
3212,956989.8822,8564846.888
3213,991181.9827,8564261.789
3214,966774.189,8565660.91
3215,937503.419,8568091.916
3216,977554.0499,8567431.947
3217,951193.1886,8568849.895
3218,971708.4918,8568509.174
3219,942417.8336,8569967.99
3220,1005928.888,8568884.803
3221,930712.5833,8571128.65
3222,965879.251,8570562.079
3223,997149.8082,8570020.866
3224,986416.3871,8571188.179
3225,960049.5141,8572613.628
3226,980569.6879,8572267.25
3227,947364.5132,8573797.354
3228,1011865.662,8572687.773
3229,1001129.743,8573860.695
3230,934695.5089,8575951.899
3231,971824.3503,8575349.217
3232,953273.9544,8576633.863
3233,984546.7164,8576109.046
3234,966970.7943,8577385.862
3235,977721.5811,8577204.248
3236,961123.3727,8578460.411
3237,941595.6511,8579752.701
3238,998284.251,8578801.293
3239,1006106.216,8578660.985
3240,927932.2604,8580942.018
3241,948451.1729,8580621.187
3242,992435.4344,8579882.73
3243,955307.6566,8581488.165
3244,983670.5865,8581991.195
3245,1015938.705,8581416.371
3246,934816.8478,8583768.077
3247,973911.2373,8583135.55
3248,1010088.636,8582501.625
3249,942649.8319,8584623.209
3250,949506.6067,8585491.984
3251,989587.7421,8584822.732
3252,999366.367,8584650.766
3253,959296.8337,8586311.552
3254,979843.5568,8586946.738
3255,936847.0473,8588624.072
3256,994528.4561,8587670.919
3257,924157.0231,8589795.356
3258,951539.7036,8590348.081
3259,985760.9051,8589779.805
3260,931027.913,8591646.374
3261,992657.8841,8592595.321
3262,939870.4646,8594443.362
3263,946713.7902,8594336.191
3264,976047.9825,8593858.016
3265,1004413.497,8593366.653
3266,923267.5653,8595674.139
3267,953573.2687,8595205.096
3268,982910.6708,8594720.09
3269,998578.4504,8595427.163
3270,934050.0596,8597466.623
3271,970229.0826,8596889.952
3272,961443.3953,8598012.425
3273,947768.6374,8599209.485
3274,921385.2436,8600590.873
3275,956585.2531,8600047.338
3276,978102.8429,8599693.569
3277,939976.5609,8601287.276
3278,989858.7407,8600472.022
3279,927280.3974,8602458.717
3280,997703.033,8601314.6
3281,932198.8218,8604340.549
3282,963510.8035,8604827.127
3283,969380.1873,8604731.163
3284,984055.3171,8604485.929
3285,946898.217,8606070.467
3286,994852.5573,8606258.41
3287,923456.6186,8608383.883
3288,940082.1733,8608132.848
3289,957688.8185,8607856.439
3290,917603.7127,8609448.014
3291,980207.4957,8608465.856
3292,930346.2014,8611215.722
3293,966541.224,8610649.288
3294,972412.0111,8610553.096
3295,947968.1543,8611924.162
3296,986128.6083,8611302.596
3297,997873.5708,8611101.047
3298,939179.0946,8613038.538
3299,992017.6799,8612181.191
3300,925499.5381,8614222.925
3301,954862.806,8614751.543
3302,969556.5987,8615494.086
3303,930434.151,8617084.685
3304,950001.3368,8616785.407
3305,962722.1685,8616583.695
3306,916753.5924,8618264.361
3307,982312.5301,8617241.13
3308,990143.5905,8617108.906
3309,996017.3473,8617008.329
3310,935355.1514,8618967.807
3311,941240.5595,8619856.995
3312,957875.9882,8619597.719
3313,977450.903,8619280.316
3314,969652.2844,8621366.483
3315,989247.6743,8622020.546
3316,947172.1457,8623680.973
3317,963810.8836,8623418.984
3318,931543.9884,8625875.826
3319,994193.3989,8624874.825
3320,940366.3916,8626721.978
3321,954069.0691,8626510.612
3322,959957.7807,8627396.944
3323,971705.6766,8627208.312
3324,977580.197,8627112.199
3325,946268.8347,8628589.763
3326,988367.6398,8627912.134
3327,966842.0204,8629245.561
3328,982524.7323,8629968.858
3329,933603.4021,8632697.556
3330,952202.8225,8632414.684
3331,961993.4589,8632261.001
3332,972780.2589,8633067.366
3333,942457.7741,8635501.937
3334,979667.5929,8634914.082
3335,965008.8893,8637110.397
3336,946448.6395,8640337.975
3337,954282.6907,8640217.534
3338,976809.2855,8639859.512
3339,959225.3148,8643079.381
3340,953394.1385,8646109.019
3341,958352.6322,8649951.551
3342,973064.5181,8650699.479
3343,964307.7496,8654758.727
3344,955504.1943,8655875.454
3345,973174.1277,8657559.284
3346,946745.0873,8659928.852
3347,965379.8096,8660623.36
3348,958534.4686,8661709.907
3349,972271.8542,8662475.674
3350,964476.0655,8665539.522
3351,957674.5502,8669566.403
3352,967523.9916,8672356.416
